Year,NetId,DistrictId,AgencyType,DistrictName,SchoolId,SchoolName,HSStatus,NumHSGrads,NumCollEnrolled,PctCollEnrolled,ACT_NumTested,MeanACT_Eng,MeanACT_Math,MeanACT_Read,MeanACT_Sci,MeanACT_Composite,ACT_PctCollReady_Eng,ACT_PctCollReady_Math,ACT_PctCollReady_Read,ACT_PctCollReady_Sci,ACT_PctCollReady_Composite,Totalpop,under24pct,TotalStudents,FrplStudents,FemaleStudents,AmInStudents,AsianStudents,HispanicStudents,BlackStudents,WhiteStudents,IslandStudents,MultiraceStudents,TchrRatio,GradRate5Yr,HSGrad4Yr_Overall_Numerator,HSGrad4Yr_Overall_Denominator,HSGrad4Yr_Overall_Rate,HSGrad4Yr_FreeReduced_Numerator,HSGrad4Yr_FreeReduced_Denominator,HSGrad4Yr_FreeReduced_Rate,HSGrad4Yr_AfricanAmerican_Numerator,HSGrad4Yr_AfricanAmerican_Denominator,HSGrad4Yr_AfricanAmerican_Rate,HSGrad4Yr_Hispanic_Numerator,HSGrad4Yr_Hispanic_Denominator,HSGrad4Yr_Hispanic_Rate,HSGrad4Yr_AmIn_Numerator,HSGrad4Yr_AmIn_Denominator,HSGrad4Yr_AmIn_Rate,HSGrad4Yr_Asian_Numerator,HSGrad4Yr_Asian_Denominator,HSGrad4Yr_Asian_Rate,HSGrad4Yr_White_Numerator,HSGrad4Yr_White_Denominator,HSGrad4Yr_White_Rate,HSGrad4Yr_Multirace_Numerator,HSGrad4Yr_Multirace_Denominator,HSGrad4Yr_Multirace_Rate,HSGrad4Yr_IEP_Numerator,HSGrad4Yr_IEP_Denominator,HSGrad4Yr_IEP_Rate,HSGrad4Yr_ELL_Numerator,HSGrad4Yr_ELL_Denominator,HSGrad4Yr_ELL_Rate,HSGrad4Yr_Migrant_Numerator,HSGrad4Yr_Migrant_Denominator,HSGrad4Yr_Migrant_Rate,HSGrad4Yr_Female_Numerator,HSGrad4Yr_Female_Denominator,HSGrad4Yr_Female_Rate,HSGrad4Yr_Male_Numerator,HSGrad4Yr_Male_Denominator,HSGrad4Yr_Male_Rate,HSGrad4Yr_Islander_Numerator,HSGrad4Yr_Islander_Denominator,HSGrad4Yr_Islander_Rate,HSGrad4Yr_Homeless_Numerator,HSGrad4Yr_Homeless_Denominator,HSGrad4Yr_Homeless_Rate,HSGrad4Yr_FosterCare_Numerator,HSGrad4Yr_FosterCare_Denominator,HSGrad4Yr_FosterCare_Rate,Gr4Math_NumEnrolled,Gr4Read_NumEnrolled,Gr8Math_NumEnrolled,Gr8Read_NumEnrolled,Gr4Math_NumFullAcadYear,Gr4Read_NumFullAcadYear,Gr8Math_NumFullAcadYear,Gr8Read_NumFullAcadYear,Gr4Math_NumTested,Gr4Read_NumTested,Gr8Math_NumTested,Gr8Read_NumTested,Gr4Math_PartRate,Gr4Read_PartRate,Gr8Math_PartRate,Gr8Read_PartRate,Gr4Math_NumNotProficient,Gr4Read_NumNotProficient,Gr8Math_NumNotProficient,Gr8Read_NumNotProficient,Gr4Math_NumProficient,Gr4Read_NumProficient,Gr8Math_NumProficient,Gr8Read_NumProficient,Gr4Math_PctProficient,Gr4Read_PctProficient,Gr8Math_PctProficient,Gr8Read_PctProficient
2003,,729,,BOONE,7290118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,145,225,225,133,133,215,215,145,145,225,225,100,100,100,100,,,,,118,105,144,131,88.72180451,78.94736842,66.97674419,60.93023256
2003,,747,,BOYDEN-HULL,7470109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,52,40,40,50,50,40,40,50,50,40,40,96.15384615,96.15384615,100,100,,,,,42,44,26,30,84,88,65,75
2003,,819,,WEST HANCOCK,8190109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,49,43,43,50,49,43,43,50,49,43,43,100,100,100,100,,,,,33,32,28,34,66,65.30612245,65.11627907,79.06976744
2003,,846,,BROOKLYN-GUERNSEY-MALCOM,8460109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,49,46,46,49,49,43,45,49,49,44,46,100,100,95.65217391,100,,,,,38,38,28,32,77.55102041,77.55102041,65.11627907,71.11111111
2003,,873,,NORTH IOWA,8730109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,44,46,46,44,44,46,46,44,44,46,46,100,100,100,100,,,,,37,35,27,28,84.09090909,79.54545455,58.69565217,60.86956522
2003,,882,,BURLINGTON,8820109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343,342,336,333,310,310,307,304,343,342,336,333,100,100,100,100,,,,,232,172,200,194,74.83870968,55.48387097,65.1465798,63.81578947
2003,,882,,BURLINGTON,8820194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343,342,336,333,310,310,307,304,343,342,336,333,100,100,100,100,,,,,232,172,200,194,74.83870968,55.48387097,65.1465798,63.81578947
2003,,916,,CAL,9160109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,,,15,15,,,16,16,,,100,100,,,,,,,14,14,,,93.33333333,93.33333333,,
2003,,918,,CALAMUS-WHEATLAND,9180109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,42,40,40,37,37,39,39,42,42,40,40,100,100,100,100,,,,,35,33,34,31,94.59459459,89.18918919,87.17948718,79.48717949
2003,,936,,CAMANCHE,9360109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,71,89,89,66,66,84,84,70,70,89,89,98.5915493,98.5915493,100,100,,,,,42,47,56,55,63.63636364,71.21212121,66.66666667,65.47619048
2003,,977,,CARDINAL,9770109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,48,58,58,45,45,52,52,47,48,58,57,100,100,100,98.27586207,,,,,36,35,36,40,80,77.77777778,69.23076923,76.92307692
2003,,981,,CARLISLE,9810109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,104,101,101,90,93,92,92,101,104,101,101,100,100,100,100,,,,,72,76,68,60,80,81.72043011,73.91304348,65.2173913
2003,,999,,CARROLL,9990109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,125,145,145,125,125,145,145,125,125,145,145,100,100,100,100,,,,,101,99,116,89,80.8,79.2,80,61.37931034
2003,,1044,,CEDAR FALLS,10440109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,286,339,339,258,258,307,307,285,285,337,334,99.65034965,99.65034965,99.4100295,98.52507375,,,,,234,234,244,230,90.69767442,90.69767442,79.47882736,74.91856678
2003,,1044,,CEDAR FALLS,10440172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,286,339,339,258,258,307,307,285,285,337,334,99.65034965,99.65034965,99.4100295,98.52507375,,,,,234,234,244,230,90.69767442,90.69767442,79.47882736,74.91856678
2003,,1053,,CEDAR RAPIDS,10530109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341,1341,1333,1333,1205,1209,1225,1228,1315,1323,1318,1321,98.0611484,98.65771812,98.87471868,99.09977494,,,,,836,839,873,859,69.37759336,69.3961952,71.26530612,69.95114007
2003,,1053,,CEDAR RAPIDS,10530114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341,1341,1333,1333,1205,1209,1225,1228,1315,1323,1318,1321,98.0611484,98.65771812,98.87471868,99.09977494,,,,,836,839,873,859,69.37759336,69.3961952,71.26530612,69.95114007
2003,,1053,,CEDAR RAPIDS,10530118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341,1341,1333,1333,1205,1209,1225,1228,1315,1323,1318,1321,98.0611484,98.65771812,98.87471868,99.09977494,,,,,836,839,873,859,69.37759336,69.3961952,71.26530612,69.95114007
2003,,1053,,CEDAR RAPIDS,10530127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341,1341,1333,1333,1205,1209,1225,1228,1315,1323,1318,1321,98.0611484,98.65771812,98.87471868,99.09977494,,,,,836,839,873,859,69.37759336,69.3961952,71.26530612,69.95114007
2003,,1062,,CENTER POINT-URBANA,10620172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,92,75,75,86,86,72,72,92,92,75,75,100,100,100,100,,,,,61,69,57,57,70.93023256,80.23255814,79.16666667,79.16666667
2003,,1071,,CENTERVILLE,10710109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,116,148,148,99,99,137,137,116,116,147,148,100,100,99.32432432,100,,,,,75,75,82,78,75.75757576,75.75757576,59.8540146,56.93430657
2003,,1071,,CENTERVILLE,10710118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,116,148,148,99,99,137,137,116,116,147,148,100,100,99.32432432,100,,,,,75,75,82,78,75.75757576,75.75757576,59.8540146,56.93430657
2003,,1079,,CENTRAL LEE,10790109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,84,90,90,80,80,84,84,84,84,90,90,100,100,100,100,,,,,45,51,67,53,56.25,63.75,79.76190476,63.0952381
2003,,1080,,CENTRAL,10800109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,42,52,52,41,41,50,51,42,42,51,52,100,100,98.07692308,100,,,,,36,32,43,45,87.80487805,78.04878049,86,88.23529412
2003,,1082,,CENTRAL CLINTON,10820109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,131,127,127,128,128,113,113,131,131,123,123,100,100,96.8503937,96.8503937,,,,,116,113,94,96,90.625,88.28125,83.18584071,84.95575221
2003,,1082,,CENTRAL CLINTON,10820118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,131,127,127,128,128,113,113,131,131,123,123,100,100,96.8503937,96.8503937,,,,,116,113,94,96,90.625,88.28125,83.18584071,84.95575221
2003,,1089,,CENTRAL CITY,10890109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,37,25,25,35,35,25,25,37,37,25,25,100,100,100,100,,,,,30,26,18,15,85.71428571,74.28571429,72,60
2003,,1093,,CENTRAL DECATUR,10930172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,43,53,53,39,39,52,52,43,43,53,53,100,100,100,100,,,,,25,27,37,36,64.1025641,69.23076923,71.15384615,69.23076923
2003,,1095,,CENTRAL LYON,10950109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,44,57,57,44,44,57,57,44,44,57,57,100,100,100,100,,,,,32,37,43,46,72.72727273,84.09090909,75.43859649,80.70175439
2003,,1107,,CHARITON,11070109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,112,112,89,90,112,112,89,90,112,112,98.88888889,100,100,100,,,,,73,68,71,60,82.02247191,75.55555556,63.39285714,53.57142857
2003,,1107,,CHARITON,11070118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,112,112,89,90,112,112,89,90,112,112,98.88888889,100,100,100,,,,,73,68,71,60,82.02247191,75.55555556,63.39285714,53.57142857
2003,,1116,,CHARLES CITY,11160109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,98,141,141,93,93,128,128,98,98,137,137,100,100,97.16312057,97.16312057,,,,,73,76,99,86,78.49462366,81.72043011,77.34375,67.1875
2003,,1116,,CHARLES CITY,11160172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,98,141,141,93,93,128,128,98,98,137,137,100,100,97.16312057,97.16312057,,,,,73,76,99,86,78.49462366,81.72043011,77.34375,67.1875
2003,,1134,,CHARTER OAK-UTE,11340109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,30,24,24,30,30,23,23,30,30,23,23,100,100,95.83333333,95.83333333,,,,,27,26,21,17,90,86.66666667,91.30434783,73.91304348
2003,,1152,,CHEROKEE,11520109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,81,95,95,70,70,90,90,81,81,95,95,100,100,100,100,,,,,48,53,69,65,68.57142857,75.71428571,76.66666667,72.22222222
2003,,1152,,CHEROKEE,11520118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,81,95,95,70,70,90,90,81,81,95,95,100,100,100,100,,,,,48,53,69,65,68.57142857,75.71428571,76.66666667,72.22222222
2003,,1197,,CLARINDA,11970109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,68,74,74,66,66,70,70,68,68,74,74,100,100,100,100,,,,,49,54,47,38,74.24242424,81.81818182,67.14285714,54.28571429
2003,,1197,,CLARINDA,11970118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,68,74,74,66,66,70,70,68,68,74,74,100,100,100,100,,,,,49,54,47,38,74.24242424,81.81818182,67.14285714,54.28571429
2003,,1206,,CLARION-GOLDFIELD,12060109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,55,69,69,55,55,69,69,55,55,69,69,100,100,100,100,,,,,43,43,50,55,78.18181818,78.18181818,72.46376812,79.71014493
2003,,1211,,CLARKE,12110109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,112,121,121,98,98,108,108,111,111,116,116,99.10714286,99.10714286,95.8677686,95.8677686,,,,,76,80,65,59,77.55102041,81.63265306,60.18518519,54.62962963
2003,,1211,,CLARKE,12110118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,112,121,121,98,98,108,108,111,111,116,116,99.10714286,99.10714286,95.8677686,95.8677686,,,,,76,80,65,59,77.55102041,81.63265306,60.18518519,54.62962963
2003,,1215,,CLARKSVILLE,12150172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,29,27,27,29,29,26,26,29,29,26,26,100,100,96.2962963,96.2962963,,,,,21,21,18,16,72.4137931,72.4137931,69.23076923,61.53846154
2003,,1218,,CLAY CENTRAL-EVERLY,12180172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,40,40,32,32,37,37,35,35,40,40,100,100,100,100,,,,,28,28,31,32,87.5,87.5,83.78378378,86.48648649
2003,,1221,,CLEAR CREEK AMANA,12210109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,110,114,114,101,101,110,110,110,110,114,114,100,100,100,100,,,,,79,80,85,81,78.21782178,79.20792079,77.27272727,73.63636364
2003,,1233,,CLEAR LAKE,12330109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,103,84,84,100,100,82,82,100,100,82,82,97.08737864,97.08737864,97.61904762,97.61904762,,,,,86,75,56,51,86,75,68.29268293,62.19512195
2003,,1278,,CLINTON,12780109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,294,317,317,289,294,313,316,289,294,313,316,98.29931973,100,98.73817035,99.68454259,,,,,194,206,183,185,67.12802768,70.06802721,58.46645367,58.5443038
2003,,1278,,CLINTON,12780118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,294,317,317,289,294,313,316,289,294,313,316,98.29931973,100,98.73817035,99.68454259,,,,,194,206,183,185,67.12802768,70.06802721,58.46645367,58.5443038
2003,,1332,,COLFAX-MINGO,13320109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,62,65,65,58,58,60,63,62,62,62,65,100,100,95.38461538,100,,,,,42,39,39,35,72.4137931,67.24137931,65,55.55555556
2003,,1337,,COLLEGE,13370109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,289,276,273,283,282,262,262,290,289,276,273,100,100,100,100,,,,,223,217,201,200,78.79858657,76.95035461,76.71755725,76.33587786
2003,,1337,,COLLEGE,13370951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,289,276,273,283,282,262,262,290,289,276,273,100,100,100,100,,,,,223,217,201,200,78.79858657,76.95035461,76.71755725,76.33587786
2003,,1350,,COLLINS-MAXWELL,13500109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,44,30,30,44,44,30,30,44,44,30,30,100,100,100,100,,,,,36,36,22,18,81.81818182,81.81818182,73.33333333,60
2003,,1359,,COLO-NESCO,13590172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,36,57,57,36,36,57,57,36,36,57,57,100,100,100,100,,,,,21,30,36,35,58.33333333,83.33333333,63.15789474,61.40350877
2003,,1368,,COLUMBUS,13680109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,76,83,83,76,76,81,81,76,76,81,81,100,100,97.59036145,97.59036145,,,,,52,51,41,43,68.42105263,67.10526316,50.61728395,53.08641975
2003,,1413,,COON RAPIDS-BAYARD,14130172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,36,40,40,32,32,36,36,36,36,40,40,100,100,100,100,,,,,26,22,32,30,81.25,68.75,88.88888889,83.33333333
2003,,1431,,CORNING,14310109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33,49,49,31,31,48,48,33,33,49,49,100,100,100,100,,,,,25,26,36,40,80.64516129,83.87096774,75,83.33333333
2003,,1449,,CORWITH-WESLEY,14490109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,,,14,14,,,14,14,,,100,100,,,,,,,14,14,,,100,100,,
2003,,1476,,COUNCIL BLUFFS,14760109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738,738,702,702,711,711,654,653,723,723,686,683,97.96747967,97.96747967,97.72079772,97.29344729,,,,,477,478,368,383,67.08860759,67.22925457,56.26911315,58.65237366
2003,,1476,,COUNCIL BLUFFS,14760118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738,738,702,702,711,711,654,653,723,723,686,683,97.96747967,97.96747967,97.72079772,97.29344729,,,,,477,478,368,383,67.08860759,67.22925457,56.26911315,58.65237366
2003,,1476,,COUNCIL BLUFFS,14760121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738,738,702,702,711,711,654,653,723,723,686,683,97.96747967,97.96747967,97.72079772,97.29344729,,,,,477,478,368,383,67.08860759,67.22925457,56.26911315,58.65237366
2003,,1503,,CRESTON,15030109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,86,114,114,86,86,111,111,86,86,111,111,100,100,97.36842105,97.36842105,,,,,65,63,71,75,75.58139535,73.25581395,63.96396396,67.56756757
2003,,1503,,CRESTON,15030118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,86,114,114,86,86,111,111,86,86,111,111,100,100,97.36842105,97.36842105,,,,,65,63,71,75,75.58139535,73.25581395,63.96396396,67.56756757
2003,,1576,,DALLAS CENTER-GRIMES,15760109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,123,100,100,107,107,93,93,122,122,99,99,99.18699187,99.18699187,99,99,,,,,99,90,79,73,92.52336449,84.11214953,84.94623656,78.49462366
2003,,1602,,DANVILLE,16020172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,41,37,37,35,35,35,35,41,41,36,36,100,100,97.2972973,97.2972973,,,,,29,31,28,26,82.85714286,88.57142857,80,74.28571429
2003,,1611,,DAVENPORT,16110109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1250,1270,1270,1121,1121,1151,1151,1234,1234,1268,1268,98.72,98.72,99.84251969,99.84251969,,,,,708,701,610,621,63.15789474,62.53345227,52.99739357,53.95308427
2003,,1611,,DAVENPORT,16110116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1250,1270,1270,1121,1121,1151,1151,1234,1234,1268,1268,98.72,98.72,99.84251969,99.84251969,,,,,708,701,610,621,63.15789474,62.53345227,52.99739357,53.95308427
2003,,1611,,DAVENPORT,16110118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1250,1270,1270,1121,1121,1151,1151,1234,1234,1268,1268,98.72,98.72,99.84251969,99.84251969,,,,,708,701,610,621,63.15789474,62.53345227,52.99739357,53.95308427
2003,,1611,,DAVENPORT,16110127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1250,1270,1270,1121,1121,1151,1151,1234,1234,1268,1268,98.72,98.72,99.84251969,99.84251969,,,,,708,701,610,621,63.15789474,62.53345227,52.99739357,53.95308427
2003,,1619,,DAVIS COUNTY,16190109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,78,81,81,71,71,74,74,78,78,81,81,100,100,100,100,,,,,52,54,50,49,73.23943662,76.05633803,67.56756757,66.21621622
2003,,1619,,DAVIS COUNTY,16190172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,78,81,81,71,71,74,74,78,78,81,81,100,100,100,100,,,,,52,54,50,49,73.23943662,76.05633803,67.56756757,66.21621622
2003,,1638,,DECORAH COMMUNITY,16380109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,122,134,134,113,113,119,119,122,122,134,133,100,100,100,99.25373134,,,,,87,94,106,97,76.99115044,83.18584071,89.07563025,81.51260504
2003,,1701,,DENISON,17010109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,106,138,138,88,88,121,121,104,104,131,131,98.11320755,98.11320755,94.92753623,94.92753623,,,,,61,57,91,80,69.31818182,64.77272727,75.20661157,66.11570248
